Timestamp,Original Question,Org Ids,Original Question,User ID,Project ID,Shard
2025-07-22 20:11:36,This case just go reassigned to me. Can you please get me up to speed?,8709,This case just go reassigned to me. Can you please get me up to speed?,91241,,fv-prod-us-shard-g-app
2025-07-22 20:10:22,does client have any pending recommendaions?,4725,does client have any pending recommendaions?,83808,,fv-prod-us-shard-i-app
2025-07-22 20:10:06,you aren't reviewing everything in that document i attached,8753,you aren't reviewing everything in that document i attached,71815,,fv-prod-us-shard-e-app
2025-07-22 20:09:04,does client have any outstanding liens?,4725,does client have any outstanding liens?,83808,,fv-prod-us-shard-i-app
2025-07-22 20:08:32,can you not read it because it is handwritten?,8753,can you not read it because it is handwritten?,71815,,fv-prod-us-shard-e-app
2025-07-22 20:07:54,"specifically, what did Pam disclose?",8753,"specifically, what did Pam disclose?",71815,,fv-prod-us-shard-e-app
2025-07-22 20:07:35,please summarize Mr. Faraone's injuries,412,please summarize Mr. Faraone's injuries,38683,,fv-prod-us-shard-b-app
2025-07-22 20:07:20,what type of tractor was Jesus operating at the time of the fire and what year was the tractor?,320,what type of tractor was Jesus operating at the time of the fire and what year was the tractor?,2969,,fv-prod-us-shard-o-app
2025-07-22 20:07:11,then what,7405,then what,69560,,fv-prod-us-shard-j-app
2025-07-22 20:06:53,"can you give me a comprehensive review of the information she provided in herSSDI authorization forms regarding back pain, cane use, medication use, and depression",8753,"can you give me a comprehensive review of the information she provided in herSSDI authorization forms regarding back pain, cane use, medication use, and depression",71815,,fv-prod-us-shard-e-app
2025-07-22 20:06:40,what did del-angel do after the accident,7405,what did del-angel do after the accident,69560,,fv-prod-us-shard-j-app
2025-07-22 20:06:31,Find documents that mention Kinner Logistics,990000198,Find documents that mention Kinner Logistics,990008056,,fv-prod-us-shard-c-app
2025-07-22 20:05:03,Please advise on client's health insurance to request liens before settling case,282,Please advise on client's health insurance to request liens before settling case,8403,,fv-prod-us-shard-d-app
2025-07-22 20:03:12,What  health insurance does Leonard Lowery have at the time of the wreck?,8873,What  health insurance does Leonard Lowery have at the time of the wreck?,80204,,fv-prod-us-shard-e-app
2025-07-22 20:02:33,how would a defense attorney use all of the information against my client?,8753,how would a defense attorney use all of the information against my client?,71815,,fv-prod-us-shard-e-app
2025-07-22 20:01:51,Are there any photos of the vehicles in this file?,8866,Are there any photos of the vehicles in this file?,88985,,fv-prod-us-shard-n-app
2025-07-22 20:01:39,how would a defense attorney use this information against her?,8753,how would a defense attorney use this information against her?,71815,,fv-prod-us-shard-e-app
2025-07-22 19:59:00,what did del-angel say happened at the scene,7405,what did del-angel say happened at the scene,69560,,fv-prod-us-shard-j-app
2025-07-22 19:58:24,what was the rationale for using a cane?,8753,what was the rationale for using a cane?,71815,,fv-prod-us-shard-e-app
2025-07-22 19:58:07,Is there any lost wage?,8886,Is there any lost wage?,95275,,fv-prod-us-shard-n-app
2025-07-22 19:57:52,how far back does her use of a cane go?,8753,how far back does her use of a cane go?,71815,,fv-prod-us-shard-e-app
2025-07-22 19:57:33,does it attribute it to a specific incident?,8753,does it attribute it to a specific incident?,71815,,fv-prod-us-shard-e-app
2025-07-22 19:57:16,Is the name Kurt Yuhas in any document?,6315,Is the name Kurt Yuhas in any document?,80311,,fv-prod-us-shard-j-app
2025-07-22 19:57:07,how far back does her back pain go?,8753,how far back does her back pain go?,71815,,fv-prod-us-shard-e-app
2025-07-22 19:57:03,was he his primary care docor,7405,was he his primary care docor,69560,,fv-prod-us-shard-j-app
2025-07-22 19:56:59,injuries,7374,injuries,80590,,fv-prod-us-shard-m-app
2025-07-22 19:56:44,does it attribute it to an incident?,8753,does it attribute it to an incident?,71815,,fv-prod-us-shard-e-app
2025-07-22 19:56:40,is kenton hagan nippers doctor,7405,is kenton hagan nippers doctor,69560,,fv-prod-us-shard-j-app
2025-07-22 19:56:16,how far back does her depression go?,8753,how far back does her depression go?,71815,,fv-prod-us-shard-e-app
2025-07-22 19:55:46,Does Keysha have an appointment scheduled with Dr. Gornet?,8866,Does Keysha have an appointment scheduled with Dr. Gornet?,88985,,fv-prod-us-shard-n-app
2025-07-22 19:55:02,What physician did client see at Saint Joseph's?,990000110,What physician did client see at Saint Joseph's?,990018341,,fv-prod-us-shard-c-app
2025-07-22 19:54:44,can you review and summarize key points?,8753,can you review and summarize key points?,71815,,fv-prod-us-shard-e-app
2025-07-22 19:52:36,give me the amount of wage loss for Nipper,7405,give me the amount of wage loss for Nipper,69560,,fv-prod-us-shard-j-app
2025-07-22 19:51:30,how to restrict users access in filevine,363,how to restrict users access in filevine,4331,,fv-prod-us-shard-d-app
2025-07-22 19:50:54,What time? When/ Where?  What cars are involved? What happened?,354,What time? When/ Where?  What cars are involved? What happened?,19173,,fv-prod-us-shard-d-app
2025-07-22 19:50:18,what was the last date of treatment,4538,what was the last date of treatment,46818,,fv-prod-us-shard-m-app
2025-07-22 19:49:08,how do i restrict folder access in filevine,363,how do i restrict folder access in filevine,4331,,fv-prod-us-shard-d-app
2025-07-22 19:48:34,Has this client ever been given work restrictions after surgery?,7652,Has this client ever been given work restrictions after surgery?,990001940,,fv-prod-us-shard-c-app
2025-07-22 19:45:18,What is the phone number for adjuster Jason?,8770,What is the phone number for adjuster Jason?,72053,,fv-prod-us-shard-f-app
2025-07-22 19:44:51,According to the records who is Giuseppe Paese?,7223,According to the records who is Giuseppe Paese?,29598,,fv-prod-us-shard-i-app
2025-07-22 19:43:27,how can I make a LOP,8757,how can I make a LOP,96325,,fv-prod-us-shard-h-app
2025-07-22 19:42:36,are there any related body parts or injuries in the kaiser permanente lone tree records?,990000110,are there any related body parts or injuries in the kaiser permanente lone tree records?,990018341,,fv-prod-us-shard-c-app
2025-07-22 19:41:50,Can you review the document and create a list of all treatments for low bicarbonate levels and low potassium levels?,8866,Can you review the document and create a list of all treatments for low bicarbonate levels and low potassium levels?,95313,,fv-prod-us-shard-n-app
2025-07-22 19:41:06,"summary of all injuries, medical providers, diagnosis, and treatment in chronological order for demand",827,"summary of all injuries, medical providers, diagnosis, and treatment in chronological order for demand",25975,,fv-prod-us-shard-o-app
2025-07-22 19:40:48,was client car towed?,354,was client car towed?,19174,,fv-prod-us-shard-d-app
2025-07-22 19:40:20,Have we produced the expert testimony for Dr. Lloyd Krieger?,114,Have we produced the expert testimony for Dr. Lloyd Krieger?,4362,,fv-prod-us-shard-f-app
2025-07-22 19:39:36,Can you tell me more about the recent activity regarding experts,114,Can you tell me more about the recent activity regarding experts,4362,,fv-prod-us-shard-f-app
2025-07-22 19:39:31,"Give me a deatiled overview of what this case is about, what our theories ae, what's been done, and where we're at",136,"Give me a deatiled overview of what this case is about, what our theories ae, what's been done, and where we're at",14788,,fv-prod-us-shard-d-app
2025-07-22 19:38:47,What are the next steps?,5783,What are the next steps?,83473,,fv-prod-us-shard-m-app
2025-07-22 19:37:59,What are the red flags for this case?,8649,What are the red flags for this case?,79365,,fv-prod-us-shard-e-app
2025-07-22 19:37:45,"can you write a short consent motion to extend discovery adding the procedural history such as complaint filed, answer filed, discovery served, agreemnt on confidentiality and inspection protocol?",136,"can you write a short consent motion to extend discovery adding the procedural history such as complaint filed, answer filed, discovery served, agreemnt on confidentiality and inspection protocol?",14795,,fv-prod-us-shard-d-app
2025-07-22 19:37:22,Summarize the case to this point?,5783,Summarize the case to this point?,83473,,fv-prod-us-shard-m-app
2025-07-22 19:35:14,"give me del-angel's time off work, damages, injuries, and treatments resulting from this accident",7405,"give me del-angel's time off work, damages, injuries, and treatments resulting from this accident",69560,,fv-prod-us-shard-j-app
2025-07-22 19:31:23,how long does it take for the client to respond to my call or text,4538,how long does it take for the client to respond to my call or text,72218,,fv-prod-us-shard-m-app
2025-07-22 19:30:42,on average ghow long does it take for the client to respond,4538,on average ghow long does it take for the client to respond,72218,,fv-prod-us-shard-m-app
2025-07-22 19:30:24,Did he testify he was going 20 mph?,990000156,Did he testify he was going 20 mph?,990017797,,fv-prod-us-shard-c-app
2025-07-22 19:29:42,How fast did Eric McGuire testify he was going prior to the collision?,990000156,How fast did Eric McGuire testify he was going prior to the collision?,990017797,,fv-prod-us-shard-c-app
2025-07-22 19:29:30,do we have a pip ledger,8180,do we have a pip ledger,39639,,fv-prod-us-shard-j-app
2025-07-22 19:29:22,highlight any emails between myself and debbie denton,7405,highlight any emails between myself and debbie denton,31360,,fv-prod-us-shard-j-app
2025-07-22 19:29:20,has the client done injections?,6617,has the client done injections?,77126,,fv-prod-us-shard-m-app
2025-07-22 19:29:12,so we have a pip ledger,8180,so we have a pip ledger,39639,,fv-prod-us-shard-j-app
2025-07-22 19:27:45,do we have a pip ledger,8180,do we have a pip ledger,39639,,fv-prod-us-shard-j-app
2025-07-22 19:26:09,how can I send an email,8765,how can I send an email,95667,,fv-prod-us-shard-j-app
2025-07-22 19:24:36,"Based on the intake and themedical records, summarize all injuries, conditions, and key findings this patient suffered in each facility",6112,"Based on the intake and themedical records, summarize all injuries, conditions, and key findings this patient suffered in each facility",81376,,fv-prod-us-shard-k-app
2025-07-22 19:23:45,what surgeries has the client had?,4725,what surgeries has the client had?,83808,,fv-prod-us-shard-i-app
2025-07-22 19:23:12,WCB Costs of Care,990000454,WCB Costs of Care,990005420,,fv-prod-ca-shard-cab-app
2025-07-22 19:22:37,how is a defense attorney going to use this information against me?,8753,how is a defense attorney going to use this information against me?,71815,,fv-prod-us-shard-e-app
2025-07-22 19:21:55,I need to know what is the pertinent information from this document and how it relates to the 5/10/2022 motor vehicle collision?,8753,I need to know what is the pertinent information from this document and how it relates to the 5/10/2022 motor vehicle collision?,71815,,fv-prod-us-shard-e-app
2025-07-22 19:21:10,injuries,7374,injuries,80590,,fv-prod-us-shard-m-app
2025-07-22 19:20:43,review the attached file,8753,review the attached file,71815,,fv-prod-us-shard-e-app
2025-07-22 19:20:21,"summarize this case, the complaint and the answer",114,"summarize this case, the complaint and the answer",62648,,fv-prod-us-shard-f-app
2025-07-22 19:19:49,What is the latest update in this case?,8353,What is the latest update in this case?,80245,,fv-prod-us-shard-h-app
2025-07-22 19:19:36,can you review it now?,8753,can you review it now?,71815,,fv-prod-us-shard-e-app
2025-07-22 19:19:17,date last insure,4149,date last insure,13149,,fv-prod-us-shard-i-app
2025-07-22 19:18:26,review and clean this transcript up and list the key points in bullet point format at the bottom along with identifying any potential required tasks:  received a call from Benny Moses. Just wanted to call you today in regards of the uh the letter sent by i believe it was sent by you on behalf of dominic martini yes yeah it was on the 18th of friday Private tennis instruction at the time of the incident I don't believe that is correct information because I from our understanding he was not teachi,8353,review and clean this transcript up and list the key points in bullet point format at the bottom along with identifying any potential required tasks:  received a call from Benny Moses. Just wanted to call you today in regards of the uh the letter sent by i believe it was sent by you on behalf of dominic martini yes yeah it was on the 18th of friday Private tennis instruction at the time of the incident I don't believe that is correct information because I from our understanding he was not teachi,93922,,fv-prod-us-shard-h-app
2025-07-22 19:18:20,summarize,7374,summarize,80590,,fv-prod-us-shard-m-app
2025-07-22 19:18:16,Attorney Fee Sharing Agreement,4876,Attorney Fee Sharing Agreement,82315,,fv-prod-us-shard-h-app
2025-07-22 19:16:47,what was their legacy platform?,278,what was their legacy platform?,2714,,fv-prod-us-shard-b-app
2025-07-22 19:16:36,what surgery has the client had?,4725,what surgery has the client had?,83808,,fv-prod-us-shard-i-app
2025-07-22 19:15:35,go to the social security folder and review the 60 documents,8753,go to the social security folder and review the 60 documents,71815,,fv-prod-us-shard-e-app
2025-07-22 19:15:14,"Based on the medical records, summarize all injuries, conditions, and key findings this patient suffered in Phelps Health Medical Center",6112,"Based on the medical records, summarize all injuries, conditions, and key findings this patient suffered in Phelps Health Medical Center",81376,,fv-prod-us-shard-k-app
2025-07-22 19:14:15,is there a video of her doing a flip,6156,is there a video of her doing a flip,18871,,fv-prod-us-shard-h-app
2025-07-22 19:13:28,what is the policy limits for 3rd party,8911,what is the policy limits for 3rd party,81771,,fv-prod-us-shard-e-app
2025-07-22 19:12:48,all email from Larry H. Parker,4876,all email from Larry H. Parker,82315,,fv-prod-us-shard-h-app
2025-07-22 19:11:58,All docs from Larry H. Parker,4876,All docs from Larry H. Parker,82315,,fv-prod-us-shard-h-app
2025-07-22 19:11:12,did the client complete injection?,6617,did the client complete injection?,77126,,fv-prod-us-shard-m-app
2025-07-22 19:10:53,Can you check if we have received signatures from Larry?,4876,Can you check if we have received signatures from Larry?,82315,,fv-prod-us-shard-h-app
2025-07-22 19:10:43,Rancho No Tengo LLC,8353,Rancho No Tengo LLC,74367,,fv-prod-us-shard-h-app
2025-07-22 19:10:28,find documents related to lost wages,282,find documents related to lost wages,19690,,fv-prod-us-shard-d-app
2025-07-22 19:09:03,What is the most recent demand on this file?,4725,What is the most recent demand on this file?,78766,,fv-prod-us-shard-i-app
2025-07-22 19:07:57,What are client's list of injuries,8759,What are client's list of injuries,79369,,fv-prod-us-shard-f-app
2025-07-22 19:07:34,Does this client have health insurance?,6315,Does this client have health insurance?,85463,,fv-prod-us-shard-j-app
2025-07-22 19:07:33,Amazing! Can you export this to a document?,8961,Amazing! Can you export this to a document?,87362,,fv-prod-us-shard-g-app
2025-07-22 19:06:54,injuries,7374,injuries,80590,,fv-prod-us-shard-m-app
2025-07-22 19:06:40,first correspondence with California Premier Pain Clinics,6617,first correspondence with California Premier Pain Clinics,77126,,fv-prod-us-shard-m-app
2025-07-22 19:06:37,Can you generate an LOR for me to send them? Thank you!,8961,Can you generate an LOR for me to send them? Thank you!,87362,,fv-prod-us-shard-g-app
2025-07-22 19:06:34,injuries,7374,injuries,80590,,fv-prod-us-shard-m-app
2025-07-22 19:06:03,"Based on the intake and medical records, summarize all injuries, conditions, and key findings this patient suffered in each facility",6112,"Based on the intake and medical records, summarize all injuries, conditions, and key findings this patient suffered in each facility",81376,,fv-prod-us-shard-k-app
2025-07-22 19:06:01,Please give me an overview of where this client has gone to treat her injuries,8709,Please give me an overview of where this client has gone to treat her injuries,91241,,fv-prod-us-shard-g-app
2025-07-22 19:05:51,Is client going to LHC?,8961,Is client going to LHC?,87362,,fv-prod-us-shard-g-app
2025-07-22 19:04:56,DId client go to LHC?,8961,DId client go to LHC?,82719,,fv-prod-us-shard-g-app
2025-07-22 19:04:38,is clients hip pain related to the wreck,6156,is clients hip pain related to the wreck,18871,,fv-prod-us-shard-h-app
2025-07-22 19:03:46,date last insured,4149,date last insured,13149,,fv-prod-us-shard-i-app
2025-07-22 19:03:17,LHC mangement,8961,LHC mangement,87362,,fv-prod-us-shard-g-app
2025-07-22 19:00:29,does the first document's dates of record match with the second and third,824,does the first document's dates of record match with the second and third,42600,,fv-prod-us-shard-b-app
2025-07-22 19:00:19,Is there any mention of the MRI that was ordered by the physical therapist as to which body part?,8921,Is there any mention of the MRI that was ordered by the physical therapist as to which body part?,90241,,fv-prod-us-shard-j-app
2025-07-22 18:59:19,no. what are the differences between the information in the first document compared to the other 2,824,no. what are the differences between the information in the first document compared to the other 2,42600,,fv-prod-us-shard-b-app
2025-07-22 18:58:50,Which injuries is he treating primarily?,8921,Which injuries is he treating primarily?,90241,,fv-prod-us-shard-j-app
2025-07-22 18:58:49,Does Chalise have a lost income or lost wage claim?,4597,Does Chalise have a lost income or lost wage claim?,9341,,fv-prod-us-shard-i-app
2025-07-22 18:58:32,Add to that an introduction and a closing,8353,Add to that an introduction and a closing,74298,,fv-prod-us-shard-h-app
2025-07-22 18:58:29,is there any mention in the case that the client completed a potential surgical consult?,4402,is there any mention in the case that the client completed a potential surgical consult?,94163,,fv-prod-us-shard-h-app
2025-07-22 18:58:18,was he diagnosed with anything from Connecticut Physical Therapy?,7374,was he diagnosed with anything from Connecticut Physical Therapy?,80590,,fv-prod-us-shard-m-app
2025-07-22 18:57:53,Write a message letting Wyatt know we spoke to his father who raised the concern that Wyatt does not want to continue with his claim but we need to herar this directly from Wyatt himself and will continue to reach out until we do.,8353,Write a message letting Wyatt know we spoke to his father who raised the concern that Wyatt does not want to continue with his claim but we need to herar this directly from Wyatt himself and will continue to reach out until we do.,74298,,fv-prod-us-shard-h-app
2025-07-22 18:57:47,This case just got assigned to me. Can you get me oriented and up to speed?,8709,This case just got assigned to me. Can you get me oriented and up to speed?,91241,,fv-prod-us-shard-g-app
2025-07-22 18:57:38,What are this client's injuries?,8921,What are this client's injuries?,90241,,fv-prod-us-shard-j-app
2025-07-22 18:57:34,"Based in the medical records summarize all injuries, conditions, and key findings this patient suffered in iron county medical center",6112,"Based in the medical records summarize all injuries, conditions, and key findings this patient suffered in iron county medical center",81376,,fv-prod-us-shard-k-app
2025-07-22 18:57:15,has the client completed an appointment with dr. bazaz?,4402,has the client completed an appointment with dr. bazaz?,94163,,fv-prod-us-shard-h-app
2025-07-22 18:57:04,state the differences between these 3 documents,824,state the differences between these 3 documents,42600,,fv-prod-us-shard-b-app
2025-07-22 18:56:24,has there been any previous mention of potential surgery for this client in this case?,4402,has there been any previous mention of potential surgery for this client in this case?,94163,,fv-prod-us-shard-h-app
2025-07-22 18:55:17,summarize Connecticut physical therapy,7374,summarize Connecticut physical therapy,80590,,fv-prod-us-shard-m-app
2025-07-22 18:54:27,I dont like that. Make it more detailed,8902,I dont like that. Make it more detailed,81563,,fv-prod-us-shard-f-app
2025-07-22 18:53:25,Please write an email to the client giving them an update on their case,8902,Please write an email to the client giving them an update on their case,81563,,fv-prod-us-shard-f-app
2025-07-22 18:53:09,change to reflect the vehicle is at the sheriff's tow yard and to let us know the information of the sheriff's tow yard name and address,8353,change to reflect the vehicle is at the sheriff's tow yard and to let us know the information of the sheriff's tow yard name and address,93922,,fv-prod-us-shard-h-app
2025-07-22 18:52:48,I have re attached,4402,I have re attached,94163,,fv-prod-us-shard-h-app
2025-07-22 18:52:47,where did he get PT?,7374,where did he get PT?,80590,,fv-prod-us-shard-m-app
2025-07-22 18:52:35,Identify any differences in these documents,8902,Identify any differences in these documents,81563,,fv-prod-us-shard-f-app
2025-07-22 18:52:05,the document was already attached here,4402,the document was already attached here,94163,,fv-prod-us-shard-h-app
2025-07-22 18:51:41,please review the attached narrative report from Dr. Checa and summarize key points.,4402,please review the attached narrative report from Dr. Checa and summarize key points.,94163,,fv-prod-us-shard-h-app
2025-07-22 18:51:37,"summarize all injuries, conditions, and key findings this patient suffered inPhelps Health Medical Center",6112,"summarize all injuries, conditions, and key findings this patient suffered inPhelps Health Medical Center",81376,,fv-prod-us-shard-k-app
2025-07-22 18:50:41,add as mentioned in our telephone conversation and to let us know when the vehicle is available for inspection,8353,add as mentioned in our telephone conversation and to let us know when the vehicle is available for inspection,93922,,fv-prod-us-shard-h-app
2025-07-22 18:50:32,did farmington valley diagnose him with anythign,7374,did farmington valley diagnose him with anythign,80590,,fv-prod-us-shard-m-app
2025-07-22 18:50:11,"summarize all injuries, conditions, and key findings this patient suffered in iron county medical center",6112,"summarize all injuries, conditions, and key findings this patient suffered in iron county medical center",81376,,fv-prod-us-shard-k-app
2025-07-22 18:49:01,exclude any documents within the DEPOS folder,99,exclude any documents within the DEPOS folder,43521,,fv-prod-us-shard-b-app
2025-07-22 18:48:55,what pertinent information do I need to know from the SSDI records as it relates to the injuries she is claiming in the subject collision?,8753,what pertinent information do I need to know from the SSDI records as it relates to the injuries she is claiming in the subject collision?,71815,,fv-prod-us-shard-e-app
2025-07-22 18:48:34,based on my conversation Draft a letter of representation to deputy alawadi asking for the location of the defendant's vehicle,8353,based on my conversation Draft a letter of representation to deputy alawadi asking for the location of the defendant's vehicle,93922,,fv-prod-us-shard-h-app
2025-07-22 18:48:20,"summarize all injuries, conditions, and key findings this patient suffered in Brent B Tinnin Manor",6112,"summarize all injuries, conditions, and key findings this patient suffered in Brent B Tinnin Manor",81376,,fv-prod-us-shard-k-app
2025-07-22 18:48:13,summarize farmington valey records,7374,summarize farmington valey records,80590,,fv-prod-us-shard-m-app
2025-07-22 18:48:01,summary of accident,4597,summary of accident,81821,,fv-prod-us-shard-i-app
2025-07-22 18:47:44,Make it look like I wrote that,8845,Make it look like I wrote that,92609,,fv-prod-us-shard-g-app
2025-07-22 18:47:26,Summarize the case for me,89,Summarize the case for me,537,,fv-prod-us-shard-o-app
2025-07-22 18:47:17,According to the medical records did the client go to the hospital?,7223,According to the medical records did the client go to the hospital?,29598,,fv-prod-us-shard-i-app
2025-07-22 18:46:56,"Medical Payments demand is also going out today. Please add that to the case review. I don't think there is PIP coverage. If I'm right, take that off. If I'm wrong, let me know.",8845,"Medical Payments demand is also going out today. Please add that to the case review. I don't think there is PIP coverage. If I'm right, take that off. If I'm wrong, let me know.",92609,,fv-prod-us-shard-g-app
2025-07-22 18:46:14,please list the documents referenced above in alphabetical order please,99,please list the documents referenced above in alphabetical order please,43521,,fv-prod-us-shard-b-app
2025-07-22 18:45:27,cost estimate?,8741,cost estimate?,92670,,fv-prod-us-shard-g-app
2025-07-22 18:44:49,can you just list the documents from above and remove any duplicates,99,can you just list the documents from above and remove any duplicates,43521,,fv-prod-us-shard-b-app
2025-07-22 18:44:42,Just add that in to the whole review please,8845,Just add that in to the whole review please,92609,,fv-prod-us-shard-g-app
2025-07-22 18:44:20,has client been diagnosed with a TBI?,4725,has client been diagnosed with a TBI?,83808,,fv-prod-us-shard-i-app
2025-07-22 18:44:20,"respond this questions: What day did this accident happen? What time of day was it? And what was the location of the accident?

Please describe for me, in your own words, how the accident happened.

Can you describe the other vehicle involved in the loss? (year/make/model/color)
What parts of your car were damaged?

Did your airbags deploy?

Was there any damage to your vehicle prior to this loss? (Describe)

What damage was done to the other car?
How many people were in the other car?
Did the p",8375,"respond this questions: What day did this accident happen? What time of day was it? And what was the location of the accident?

Please describe for me, in your own words, how the accident happened.

Can you describe the other vehicle involved in the loss? (year/make/model/color)
What parts of your car were damaged?

Did your airbags deploy?

Was there any damage to your vehicle prior to this loss? (Describe)

What damage was done to the other car?
How many people were in the other car?
Did the p",58277,,fv-prod-us-shard-k-app
2025-07-22 18:44:10,We're drafting and send a UM demand today for policy limits. Deadline for UM response is 8/12/25.,8845,We're drafting and send a UM demand today for policy limits. Deadline for UM response is 8/12/25.,92609,,fv-prod-us-shard-g-app
2025-07-22 18:43:41,"based upon the bullet points above, please list the documents the information came from",99,"based upon the bullet points above, please list the documents the information came from",43521,,fv-prod-us-shard-b-app
2025-07-22 18:43:37,"Based on the intake and medical records, summarize all injuries, conditions, and key findings this patient suffered in each facility",6112,"Based on the intake and medical records, summarize all injuries, conditions, and key findings this patient suffered in each facility",81376,,fv-prod-us-shard-k-app
2025-07-22 18:43:10,"Fill out this template. No links.

PRE LITIGATION CASE REVIEW

UPDATE (Last 30 Days)

TREATMENT

NEXT STEPS

UPCOMING DEADLINES

TO DO

ANT. DATE OF RESOLUTION

ANT. AMT OF RESOLUTION",8845,"Fill out this template. No links.

PRE LITIGATION CASE REVIEW

UPDATE (Last 30 Days)

TREATMENT

NEXT STEPS

UPCOMING DEADLINES

TO DO

ANT. DATE OF RESOLUTION

ANT. AMT OF RESOLUTION",92609,,fv-prod-us-shard-g-app
2025-07-22 18:43:02,summarize police report,7374,summarize police report,80590,,fv-prod-us-shard-m-app
2025-07-22 18:42:34,"which one apply: ●	Incident reconstructionist.
●	Biomechanics.
●	Emergency Medicine. 
●	Medical Causation.
●	Orthopedics / Orthopedic surgery. 
●	      Pain Management. 
●	Psychology and Psychiatry.
●	      Radiology / Neuroradiology. 
●	      Neurologists/Neuropsych.
●	Neurosurgeons Vocational / Economic.
●	Life Care Planner. 
●	Chiropractic.
●	Physical Therapy. 
●	Plastic Surgeon. 
●	Plaintiff’s examining or treating healthcare providers.
●	     Expert who perform Rule 35 Examinations/Rebuttal",8741,"which one apply: ●	Incident reconstructionist.
●	Biomechanics.
●	Emergency Medicine. 
●	Medical Causation.
●	Orthopedics / Orthopedic surgery. 
●	      Pain Management. 
●	Psychology and Psychiatry.
●	      Radiology / Neuroradiology. 
●	      Neurologists/Neuropsych.
●	Neurosurgeons Vocational / Economic.
●	Life Care Planner. 
●	Chiropractic.
●	Physical Therapy. 
●	Plastic Surgeon. 
●	Plaintiff’s examining or treating healthcare providers.
●	     Expert who perform Rule 35 Examinations/Rebuttal",92670,,fv-prod-us-shard-g-app
2025-07-22 18:42:30,please list any references where fraud is mentioned,99,please list any references where fraud is mentioned,43521,,fv-prod-us-shard-b-app
2025-07-22 18:42:29,Summarize this case,781,Summarize this case,39372,,fv-prod-us-shard-o-app
2025-07-22 18:41:47,who is the tort feasor?,7374,who is the tort feasor?,80590,,fv-prod-us-shard-m-app
2025-07-22 18:41:37,who referred Sandra to Mountain Medical Imaging? Find the record.,8919,who referred Sandra to Mountain Medical Imaging? Find the record.,82940,,fv-prod-us-shard-e-app
2025-07-22 18:41:08,"Based on the intake and medical records, summarize all injuries, conditions, and key findings this patient suffered in each facility",6112,"Based on the intake and medical records, summarize all injuries, conditions, and key findings this patient suffered in each facility",81376,,fv-prod-us-shard-k-app
2025-07-22 18:40:22,"please review and clean the below transcript from my call with Deputy Alawadi. list the key points in bullet point format at the bottom along with identifying any potential required tasks:Call with Deputy Alawadi. 
Received my voicemail
Spoke to DA waiting OK yeah the vehicle the Xterra is located at sheriff's tow yard right now it's being held for evidence I'm just finishing up the report and then just waiting for the DA to kind of let me know what the deal is with that 
in the meantime if you ",8353,"please review and clean the below transcript from my call with Deputy Alawadi. list the key points in bullet point format at the bottom along with identifying any potential required tasks:Call with Deputy Alawadi. 
Received my voicemail
Spoke to DA waiting OK yeah the vehicle the Xterra is located at sheriff's tow yard right now it's being held for evidence I'm just finishing up the report and then just waiting for the DA to kind of let me know what the deal is with that 
in the meantime if you ",93922,,fv-prod-us-shard-h-app
2025-07-22 18:40:18,what happened in this accident,7374,what happened in this accident,80590,,fv-prod-us-shard-m-app
2025-07-22 18:39:27,have we contacted the defendant yet,990000282,have we contacted the defendant yet,990017043,,fv-prod-us-shard-c-app
2025-07-22 18:39:02,Who is physical therap[ist?,8709,Who is physical therap[ist?,91241,,fv-prod-us-shard-g-app
2025-07-22 18:38:04,did the chiro diagnose him with anything?,7374,did the chiro diagnose him with anything?,80590,,fv-prod-us-shard-m-app
2025-07-22 18:37:12,did he get discharged from the chiropractor?,7374,did he get discharged from the chiropractor?,80590,,fv-prod-us-shard-m-app
2025-07-22 18:36:41,how many chiro treatments did he participate in,7374,how many chiro treatments did he participate in,80590,,fv-prod-us-shard-m-app
2025-07-22 18:35:56,find all mention of reduction in this file,8759,find all mention of reduction in this file,79243,,fv-prod-us-shard-f-app
2025-07-22 18:35:37,please search the attached document for any signaturse,8353,please search the attached document for any signaturse,94270,,fv-prod-us-shard-h-app
2025-07-22 18:35:28,are there related body parts or injuries in the touchstone imaging records that are related to this accident,990000110,are there related body parts or injuries in the touchstone imaging records that are related to this accident,990018341,,fv-prod-us-shard-c-app
2025-07-22 18:35:04,what causes pain the most,7374,what causes pain the most,80590,,fv-prod-us-shard-m-app
2025-07-22 18:34:53,please search the attached document for words written with a pen,8353,please search the attached document for words written with a pen,94270,,fv-prod-us-shard-h-app
2025-07-22 18:34:23,what is the blue cross blue shield reference number,527,what is the blue cross blue shield reference number,43728,,fv-prod-us-shard-b-app
2025-07-22 18:34:17,please search the attached document for all handwriting,8353,please search the attached document for all handwriting,94270,,fv-prod-us-shard-h-app
2025-07-22 18:33:25,what page can this info be found,6124,what page can this info be found,79743,,fv-prod-us-shard-h-app
2025-07-22 18:33:21,Summarize Tolk Chiropractic records,7374,Summarize Tolk Chiropractic records,80590,,fv-prod-us-shard-m-app
2025-07-22 18:32:41,scan this document for subrogation rights,6124,scan this document for subrogation rights,79743,,fv-prod-us-shard-h-app
2025-07-22 18:32:35,draft an email for me to send in response,320,draft an email for me to send in response,2969,,fv-prod-us-shard-o-app
2025-07-22 18:32:14,What is Wilma Knapps daughters name and contact informtion,8770,What is Wilma Knapps daughters name and contact informtion,72344,,fv-prod-us-shard-f-app
